utt_id,path,text,text_enhanced,spkid,start_s,end_s,problems
110622_A1203844388#15700#9005550351372441,110622/A1203844388#15700#9005550351372441.wav,MỞ TRUYỆN MA ĐI,MỞ TRUYỆN MA ĐI,110622,1.5219201318458415,2.506123225152129,['Tạp âm']
110622_A1203844388#15700#9005550369848415,110622/A1203844388#15700#9005550369848415.wav,TẮT,TẮT,110622,1.715689655172414,2.052112068965519,['Audio trống']
110622_A1112757447#15692#9005549147086654,110622/A1112757447#15692#9005549147086654.wav,MỞ NHẠC TREN NING,MỞ NHẠC TRENDING,110622,2.2692281947261668,3.258517494929007,['Có từ tiếng Anh']
110622_A1112757447#15692#9005549759245120,110622/A1112757447#15692#9005549759245120.wav,KỂ CHUYỆN CỔ,KỂ CHUYỆN CỔ,110622,1.656774847870183,3.316192697768765,['Tạp âm']
110622_A1118483343#15653#9005549322258430,110622/A1118483343#15653#9005549322258430.wav,KẾT NỐI LU TÚT,KẾT NỐI BLUETOOTH,110622,1.2825494421906696,2.214408422459893,['Có từ tiếng Anh']
110622_A115876022#15641#9005550348984954,110622/A115876022#15641#9005550348984954.wav,BÀI HÁT VỊ NGỌT ĐÔI MÔI NHẠC RI MÍT ,BÀI HÁT VỊ NGỌT ĐÔI MÔI NHẠC REMIX,110622,1.6633793103448271,4.820906799939913,['Có từ tiếng Anh']
110622_A115781392#15618#9005548720763329,110622/A115781392#15618#9005548720763329.wav,TẮT NHẠC,TẮT NHẠC,110622,1.4166937119675458,1.837266734279918,['Tạp âm']
110622_A114257165#15589#9005549057794186,110622/A114257165#15589#9005549057794186.wav,MỞ BÀI E VERY THAM WITH TỚT,MỞ BÀI EVERYTIME WE TOUCH,110622,1.8327004901960788,3.314677205882354,['Có từ tiếng Anh']
110622_A1119838013#15505#9005548473639215,110622/A1119838013#15505#9005548473639215.wav,RA NGOÀI,RA NGOÀI,110622,1.2687342801387689,1.9132653946227236,['Tạp âm']
110622_A1202498090#15494#9005548882133124,110622/A1202498090#15494#9005548882133124.wav,BẬT QUẠT,BẬT QUẠT,110622,1.0297116218560278,1.8404798352124887,['Tạp âm']
110622_A1202234870#15486#9005550130422674,110622/A1202234870#15486#9005550130422674.wav,BÀI HÁT CHẠY VỀ NƠI PHÍA ANH,BÀI HÁT CHẠY VỀ NƠI PHÍA ANH,110622,1.3922868603642673,5.282664787510843,['Audio trống']
110622_A1202234870#15486#9005550280456195,110622/A1202234870#15486#9005550280456195.wav,BÀI HÁT XE ĐANG ĐI ĐANG ĐI THI CHẠY,BÀI HÁT XE ĐANG ĐI ĐANG ĐI THI CHẠY,110622,1.0867007805724198,6.8411460320902,['Có từ tiếng Anh']
110622_A1202423444#15481#9005549228065205,110622/A1202423444#15481#9005549228065205.wav,MỞ BÀI NHẠC NHẢY,MỞ BÀI NHẠC NHẢY,110622,2.192821444058976,4.259873699045967,['Tạp âm']
110622_A1118830134#15460#9005548212072222,110622/A1118830134#15460#9005548212072222.wav,MỞ BÀI MỘT CON VỊT,MỞ BÀI MỘT CON VỊT,110622,1.6602677797051173,4.078583044232437,['Tạp âm']
110622_A1118830134#15460#9005548489247468,110622/A1118830134#15460#9005548489247468.wav,MỞ BÀI ÂY BI XI SONG,MỞ BÀI ABC SONG,110622,1.891134431916739,3.996110364267129,['Có từ tiếng Anh']
110622_A1118830134#15460#9005548489044959,110622/A1118830134#15460#9005548489044959.wav,MỞ BÀI A B C SONG,MỞ BÀI ABC SONG,110622,1.516692974848222,5.020532957502168,['Có từ tiếng Anh']
110622_A1202430043#15373#9005549579876527,110622/A1202430043#15373#9005549579876527.wav,HÁT BÀI HA LÂU WIN,HÁT BÀI HALLOWEEN,110622,3.014788411458333,6.459167751736111,['Có từ tiếng Anh']
110622_A1118905190#15365#9005548361033165,110622/A1118905190#15365#9005548361033165.wav,MỞ NHẠC  TRẺ,MỞ NHẠC  TRẺ,110622,1.26,2.0050520833333336,['Đọc khó nghe']
110622_A1118851570#15307#9005549615833159,110622/A1118851570#15307#9005549615833159.wav, MAI LÊN NHÉ, MAI LÊN NHÉ,110622,2.6814091796874995,3.1730800781250004,['Đọc khó nghe']
110622_A1202705138#15305#9005550352028652,110622/A1202705138#15305#9005550352028652.wav,MỞ NHẠC TITS TOTTS ,MỞ NHẠC TIK TOK,110622,1.6104874131944449,2.428852647569444,['Có từ tiếng Anh']
110622_A114726157#15301#9005548713911476,110622/A114726157#15301#9005548713911476.wav,MỞ NHẠC RI MÍT,MỞ NHẠC REMIX,110622,1.1288012152777778,2.270351996527778,['Có từ tiếng Anh']
110622_A114726157#15301#9005549049256831,110622/A114726157#15301#9005549049256831.wav,NHẠC THẰNG HẦU RI MÍT ,NHẠC THẰNG HẦU REMIX,110622,1.4454019097222224,3.144513780381945,['Có từ tiếng Anh']
110622_A1118858668#15287#9005549953127642,110622/A1118858668#15287#9005549953127642.wav,MẤY GIỜ RỒI,MẤY GIỜ RỒI,110622,1.5376558159722225,2.438286458333333,['Đọc khó nghe']
110622_A1202131093#15266#9005548451281713,110622/A1202131093#15266#9005548451281713.wav,RỒI VÌ,RỒI VÌ,110622,1.074059244791667,1.92195529513889,['Đọc khó nghe']
110622_A1118697141#15262#9005550178991703,110622/A1118697141#15262#9005550178991703.wav,BẬT TRUYỆN,BẬT TRUYỆN,110622,1.3601584201388883,2.0051909722222203,['Đọc khó nghe']
110622_A1118450818#15284#9005549082088017,110622/A1118450818#15284#9005549082088017.wav,BẬT NHẠC ,BẬT NHẠC ,110622,1.2025175781250002,1.7078496093750002,['Đọc khó nghe']
110622_A1202256798#15272#9005550203031469,110622/A1202256798#15272#9005550203031469.wav,MỞ LU TÚT,MỞ BLUETOOTH,110622,1.1850703125000002,2.08587109375,['Tạp âm']
110622_A1112726202#2278#9005549397977499,110622/A1112726202#2278#9005549397977499.wav,MỞ BÀI HÁT CAO TING SỜ TA,MỞ BÀI HÁT COUNTING STARS,110622,1.195376085069445,3.3946673058969186,['Có từ tiếng Anh']
110622_A1112174588#15258#9005549674174144,110622/A1112174588#15258#9005549674174144.wav,HAI TRĂM,200,110622,1.5688313802083331,2.185988498263889,['Đọc khó nghe']
110622_A1112726202#2278#9005550183855911,110622/A1112726202#2278#9005550183855911.wav,MỞ BÀI HÁT CHỚT  LAI ÍT,MỞ BÀI HÁT JUST LIKE IT,110622,1.58,3.953010091145833,"['Tạp âm', 'Có từ tiếng Anh']"
110622_A1112726202#2278#9005549820992522,110622/A1112726202#2278#9005549820992522.wav,MỞ BÀI HÁT PA TY PHÂY VỜ,MỞ BÀI HÁT PARTY FAVOR,110622,1.7377115885416667,3.588777126736112,['Có từ tiếng Anh']
110622_A1112726202#2278#9005549229633939,110622/A1112726202#2278#9005549229633939.wav,MỞ BÀI HÁT ÍP ÓP ÍT ĐỪNG, MỞ BÀI HÁT IF OF IT DONT,110622,1.589020182291666,3.771272786458336,['Có từ tiếng Anh']
110622_A1112726202#2278#9005548359806769,110622/A1112726202#2278#9005548359806769.wav,MỞ BÀI HÁT,MỞ BÀI HÁT,110622,0.9348263888888888,1.44357986111111,['Đọc khó nghe']
110622_A1112726202#2278#9005549167192128,110622/A1112726202#2278#9005549167192128.wav,MỞ BÀI HÁT ,MỞ BÀI HÁT ,110622,1.78,4.408151041666666,"['Đọc khó nghe', 'Có từ tiếng Anh']"
110622_A1112726202#2278#9005550090196908,110622/A1112726202#2278#9005550090196908.wav,MỞ BÀI HÁT TU TU RE MÍT,MỞ BÀI HÁT TWO TWO  REMIX,110622,1.65,3.3263960825513044,['Có từ tiếng Anh']
110622_A1112726202#2278#9005550082355862,110622/A1112726202#2278#9005550082355862.wav,MỞ BÀI HÁT PA TY PHAI VỜ RI MÍT,MỞ BÀI HÁT PARTY FAVOR REMIX,110622,1.1789768880208331,3.680784830729166,['Có từ tiếng Anh']
110622_A1112726202#2278#9005549199574508,110622/A1112726202#2278#9005549199574508.wav,MỞ BÀI HÁT TEN ĐỜ,MỞ BÀI HÁT TENDER,110622,1.8,3.317396484375001,['Có từ tiếng Anh']
110622_A1202916627#2278#9005550271383132,110622/A1202916627#2278#9005550271383132.wav,MỞ ĐÈN SÁNG MMÁT TƠ,MỞ ĐÈN SÁNG MASTER,110622,1.2538564453124998,2.383802734375001,['Có từ tiếng Anh']
110622_A1048355267#15255#9005549141936903,110622/A1048355267#15255#9005549141936903.wav,KHÓ CHỊU,KHÓ CHỊU,110622,1.5263984375,2.132766927083332,['Đọc khó nghe']
110622_A1112176194#2273#9005547968015703,110622/A1112176194#2273#9005547968015703.wav,CA SĨ GIANG CHÂU CA ĐI,CA SĨ GIANG CHÂU CA ĐI,110622,0.967134765625,1.610900390625002,['Đọc khó nghe']
110622_A1202741994#15252#9005550349656636,110622/A1202741994#15252#9005550349656636.wav,MỞ BÀI HÁT LẠ LÙNG,MỞ BÀI HÁT LẠ LÙNG,110622,1.8235340711805548,3.1124388020833336,['Đọc khó nghe']
110622_A1202741994#15252#9005550350561230,110622/A1202741994#15252#9005550350561230.wav,MỞ BÀI HÁT ,MỞ BÀI HÁT ,110622,1.5959444444444446,2.9740193142361075,['Đọc khó nghe']
110622_A1210063486#15217#9005549616199005,110622/A1210063486#15217#9005549616199005.wav, SƠN TÙNG, SƠN TÙNG,110622,3.112344267955801,3.6570662983425417,['Đọc khó nghe']
110622_A1210063486#15217#9005549254309865,110622/A1210063486#15217#9005549254309865.wav,HÁT CỬA,HÁT CỬA,110622,1.540719843462247,2.150349907918969,['Đọc khó nghe']
110622_A114520820#15206#9005549491141472,110622/A114520820#15206#9005549491141472.wav,MỞ BÀI PO KE MON ĐẸP NHẤT,MỞ BÀI POKEMON ĐẸP NHẤT,110622,3.259797313649564,5.869508833494676,['Có từ tiếng Anh']
110622_A114520820#15206#9005548266263881,110622/A114520820#15206#9005548266263881.wav,MỞ BÀI VIP MÍT TỜ BIN,MỞ BÀI VIP MR BEAN,110622,1.6444998789932237,3.714461519845111,['Có từ tiếng Anh']
110622_A1119220299#15205#9005548359887572,110622/A1119220299#15205#9005548359887572.wav,BẬT NHẠC RỐC,BẬT NHẠC ROCK,110622,1.3168792352371734,1.88202541142304,['Có từ tiếng Anh']
110622_A1119220299#15205#9005548359900487,110622/A1119220299#15205#9005548359900487.wav,BẬT NHẠC GIA,BẬT NHẠC JAZZ,110622,1.3717594385285576,2.18928242981607,['Có từ tiếng Anh']
110622_A1202548434#15204#9005548556833887,110622/A1202548434#15204#9005548556833887.wav, LÀ GÌ, LÀ GÌ,110622,1.3006636011616652,2.5750346079380444,['Có từ tiếng Anh']
110622_A1202548434#15204#9005550353917125,110622/A1202548434#15204#9005550353917125.wav,NHẠC CỦA A LANH GUỐC CƠ  TRÊNNỀN  NHẠC CỦA TUI,NHẠC CỦA ALAN WALKER TRÊN NỀN NHẠC CỦA TUI,110622,0.596382381413359,3.460715997095837,['Có từ tiếng Anh']
110622_A1202161908#15203#9005549429747729,110622/A1202161908#15203#9005549429747729.wav,MỞ NHẠC BA LÁT,MỞ NHẠC BALLAD,110622,1.6830251694094869,2.571677637947725,['Có từ tiếng Anh']
110622_A114647951#15201#9005547922142596,110622/A114647951#15201#9005547922142596.wav,MẤY GIỜ RỒI,MẤY GIỜ RỒI,110622,2.1372412875121007,3.709593659244917,['Đọc khó nghe']
110622_A1202716137#15196#9005549998481003,110622/A1202716137#15196#9005549998481003.wav,NÓI HE LÔ ĐI,NÓI HELLO ĐI,110622,1.5928497095837364,2.5408071151984517,['Có từ tiếng Anh']
110622_A1202716137#15196#9005549062097047,110622/A1202716137#15196#9005549062097047.wav,TẮT TI VI,TẮT TIVI,110622,1.612063128772636,2.449082997987928,['Đọc khó nghe']
110622_A1202716137#15196#9005548191213554,110622/A1202716137#15196#9005548191213554.wav,BẬT ĐIỆN PHÒNG NGỦ HAI,BẬT ĐIỆN PHÒNG NGỦ 2,110622,0.8518160211267605,2.52562588028169,['Tạp âm']
110622_A1202160996#15167#9005548450421288,110622/A1202160996#15167#9005548450421288.wav,MỞ KHÓA HONDA,MỞ KHÓA HONDA,110622,1.5195027665995977,2.51283844357436,['Audio trống']
110622_A1112073175#15176#9005550011251267,110622/A1112073175#15176#9005550011251267.wav,BÂY GIỜ BAO NHIÊU GIỜ RỒI,BÂY GIỜ BAO NHIÊU GIỜ RỒI,110622,1.18,2.273445674044265,['Tạp âm']
110622_A114798305#15175#9005550091057895,110622/A114798305#15175#9005550091057895.wav,CHÂN DUNG,CHÂN DUNG,110622,0.2648415492957744,1.768785211267605,['Đọc khó nghe']
110622_A1202160996#15167#9005548461069822,110622/A1202160996#15167#9005548461069822.wav,MỞ BẢNG XẾP HẠNG NHẠC GÊM,MỞ BẢNG XẾP HẠNG NHẠC GAME,110622,1.768281564386318,3.8229286971831,['Có từ tiếng Anh']
110622_A1202160996#15167#9005550349099592,110622/A1202160996#15167#9005550349099592.wav,NĂM CỘNG NĂM BẰNG MẤY,5 + 5 BẰNG MẤY,110622,1.5177822700296737,3.1370734421364985,['Tạp âm']
110622_A1202160996#15167#9005548457246810,110622/A1202160996#15167#9005548457246810.wav,KỂ CHUYỆN CỔ TÍCH,KỂ CHUYỆN CỔ TÍCH,110622,1.6495660211267609,3.096984406438632,"['Tạp âm', 'Đọc khó nghe']"
110622_A1202160996#15167#9005548355523289,110622/A1202160996#15167#9005548355523289.wav,MỞ BÀI LAI UP,MỞ BÀI LIFE UP,110622,1.295931338028169,2.526519366197182,['Có từ tiếng Anh']
110622_A1202160996#15167#9005548189550760,110622/A1202160996#15167#9005548189550760.wav,MỞ BÀI HÁT BRET UP,MỞ BÀI HÁT BREAK UP,110622,1.3453151408450703,2.5353541247484905,['Có từ tiếng Anh']
110622_A1202160996#15167#9005548466736718,110622/A1202160996#15167#9005548466736718.wav,MỞ BÀI HÁT FI LÉT,MỞ BÀI HÁT FELIZ,110622,1.6708158854166664,2.7032623629244226,['Có từ tiếng Anh']
110622_A1202160996#15167#9005548466722938,110622/A1202160996#15167#9005548466722938.wav,MỞ BÀI HÁT PHIÊU LÉT,MỞ BÀI HÁT FELIZ,110622,1.671578125,3.0441484375,['Có từ tiếng Anh']
110622_A1202585179#15146#9005550111255411,110622/A1202585179#15146#9005550111255411.wav,TĂNG ÂM LƯỢNG MÀN HÌNH,TĂNG ÂM LƯỢNG MÀN HÌNH,110622,1.4279226562499998,2.6709239583333333,['Tạp âm']
110622_A114603681#15121#9005550000352020,110622/A114603681#15121#9005550000352020.wav,HÉP PY BỚT ĐẦY TU DU,HAPPY BIRTHDAY TO YOU,110622,1.4643453125,3.833432031250001,['Có từ tiếng Anh']
110622_A1203173396#15121#9005548187122165,110622/A1203173396#15121#9005548187122165.wav,SANG TIẾNG ANH LÀ GÌ,SANG TIẾNG ANH LÀ GÌ,110622,2.3277102704987325,3.629354395604395,"['Audio trống', 'Đọc khó nghe']"
110622_A114603681#15121#9005550257735047,110622/A114603681#15121#9005550257735047.wav,HÉP PY BỚT ĐẦY TU DU,HAPPY BIRTHDAY TO YOU,110622,1.5023298507462688,2.5509074626865678,['Có từ tiếng Anh']
110622_A114603681#15121#9005550257746276,110622/A114603681#15121#9005550257746276.wav,HÉP PI BỚT ĐẦY,HAPPY BIRTHDAY,110622,1.6697716417910444,2.432801492537313,['Có từ tiếng Anh']
110622_A1203173396#15121#9005548186642574,110622/A1203173396#15121#9005548186642574.wav,MAI CA ƠI,MAI CA  ƠI,110622,1.6952072139303485,3.2113544776119403,['Tạp âm']
110622_A1203682809#2242#9005550185241819,110622/A1203682809#2242#9005550185241819.wav,BÒ BÊ,BÒ BÊ,110622,0.2805385572139304,0.7805385572139305,['Đọc khó nghe']
110622_A1203682809#2242#9005550467203152,110622/A1203682809#2242#9005550467203152.wav,MỞ NHẠC ĐÀM VĨNH HƯNG,MỞ NHẠC ĐÀM VĨNH HƯNG,110622,1.5850783582089554,3.031698898400641,['Tạp âm']
110622_A1118333170#15113#9005549060404912,110622/A1118333170#15113#9005549060404912.wav,MỘT TRĂM BẰNG,100 =,110622,1.553994527363184,2.7175384328358207,['Tạp âm']
110622_A1118333170#15113#9005549091364217,110622/A1118333170#15113#9005549091364217.wav,KỂ CHUYỆN CHÚ RÙA THÔNG MINH,KỂ CHUYỆN CHÚ RÙA THÔNG MINH,110622,1.2267808564231737,3.831508816120907,"['Tạp âm', 'Đọc khó nghe']"
110622_A1118333170#15113#9005549091124930,110622/A1118333170#15113#9005549091124930.wav,KỂ CHUYỆN CHÚ RÙA THÔNG MINH,KỂ CHUYỆN CHÚ RÙA THÔNG MINH,110622,1.1963344878253568,4.36603956759026,['Tạp âm']
110622_A1118333170#15113#9005548450638928,110622/A1118333170#15113#9005548450638928.wav,MỞ BÀI HÁT BÂY BI SÁT,MỞ BÀI HÁT BABY SHARK,110622,1.0883775188916878,2.571232472712007,['Có từ tiếng Anh']
110622_A1118333170#15113#9005549091349973,110622/A1118333170#15113#9005549091349973.wav,KỂ CHUYỆN CHÚ RÙA THÔNG MINH,KỂ CHUYỆN CHÚ RÙA THÔNG MINH,110622,1.4411184928631395,4.671054366078927,['Tạp âm']
110622_A1118333170#15113#9005548562473984,110622/A1118333170#15113#9005548562473984.wav,MỞ BÀI HÁT BÂY BI SÁT,MỞ BÀI HÁT BABY SHARK,110622,1.0519303339980055,3.014736166500499,['Có từ tiếng Anh']
110622_A1118333170#15113#9005548450774731,110622/A1118333170#15113#9005548450774731.wav,MỞ BÀI HÁT BÂY BI SÁT,MỞ BÀI HÁT BABY SHARK,110622,1.145610418743768,3.325235294117646,['Có từ tiếng Anh']
110622_A1118333170#15113#9005548562654242,110622/A1118333170#15113#9005548562654242.wav,MỞ BÀI HÁT BAY BÍ SÁT,MỞ BÀI HÁT BABY SHARK,110622,1.1357816550348951,3.047805084745763,['Có từ tiếng Anh']
110622_A1118333170#15113#9005548450376147,110622/A1118333170#15113#9005548450376147.wav,MỞ BÀI HÁT BAY BI SÁT,MỞ BÀI HÁT BABY SHARK,110622,1.524987579042457,3.6468603206865393,['Có từ tiếng Anh']
110622_A1118333170#15113#9005548449945315,110622/A1118333170#15113#9005548449945315.wav,MỞ BÀI HÁT BAY BI SÁT,MỞ BÀI HÁT BABY SHARK,110622,1.268797425474255,3.398598238482385,['Có từ tiếng Anh']
110622_A1118333170#15113#9005548480919909,110622/A1118333170#15113#9005548480919909.wav,CÓ CẦN PHẢI NHẬP VIỆN KHÔNG,CÓ CẦN PHẢI NHẬP VIỆN KHÔNG,110622,0.9878550135501356,3.9667029797253446,['Audio trống']
110622_A1118333170#15113#9005548207797730,110622/A1118333170#15113#9005548207797730.wav,MỞ BÀI HÁT BÂY BI SÁT,MỞ BÀI HÁT BABY SHARK,110622,1.139726738934056,2.918706187895212,['Có từ tiếng Anh']
110622_A1118333170#15113#9005548207922167,110622/A1118333170#15113#9005548207922167.wav,MỞ BÀI HÁT BAY BI SÁT,MỞ BÀI HÁT BABY SHARK,110622,2.3,4.404186217751167,['Có từ tiếng Anh']
110622_A1118333170#15113#9005548450528865,110622/A1118333170#15113#9005548450528865.wav,MỞ BÀI HÁT BAY BI SÁT,MỞ BÀI HÁT BABY SHARK,110622,0.9744907407407404,2.6185416666666663,['Có từ tiếng Anh']
110622_A1118333170#15113#9005547942660709,110622/A1118333170#15113#9005547942660709.wav,MỞ BÀI HÁT BAY BI SÁT,MỞ BÀI HÁT BABY SHARK,110622,1.1585223577235773,2.7831994128274613,['Có từ tiếng Anh']
110622_A1118333170#15113#9005548480351846,110622/A1118333170#15113#9005548480351846.wav,MỞ BÀI HÁT BAY BI SÁT,MỞ BÀI HÁT BABY SHARK,110622,1.3680630630630628,3.35616027027027,['Có từ tiếng Anh']
110622_A1118333170#15113#9005548480237212,110622/A1118333170#15113#9005548480237212.wav,MỞ BÀI HÁT BABY SÁT,MỞ BÀI HÁT BABY SHARK,110622,1.3489144144144145,3.363686936936936,['Có từ tiếng Anh']
110622_A1118333170#15113#9005547942841567,110622/A1118333170#15113#9005547942841567.wav,MỞ BÀI HÁT BABY SHARK,MỞ BÀI HÁT BABY SHARK,110622,1.0150555555555554,2.7031073573573576,['Audio trống']
110622_A1118333170#15113#9005550352339216,110622/A1118333170#15113#9005550352339216.wav, LÀ GÌ,LÀ GÌ,110622,1.6852123222748818,2.891252606635071,['Có từ tiếng Anh']
110622_A1118333170#15113#9005548562573499,110622/A1118333170#15113#9005548562573499.wav,MỞ BÀI HÁT BA BAY SÁT,MỞ BÀI HÁT BABY SHARK,110622,0.864592705702099,2.980873355263159,['Có từ tiếng Anh']
110622_A1118333170#15113#9005549502699453,110622/A1118333170#15113#9005549502699453.wav,CHEN XI,CHELSEA,110622,1.1239205216535433,1.9269810531496057,"['Đọc khó nghe', 'Có từ tiếng Anh']"
110622_A1118333170#15113#9005549670543707,110622/A1118333170#15113#9005549670543707.wav,MAI CA ƠI,MAI CA ƠI,110622,2.1581807332677165,2.959125,['Có từ tiếng Anh']
110622_A114371354#15104#9005548301924860,110622/A114371354#15104#9005548301924860.wav, TAO ĐI, TAO ĐI,110622,0.7638921013779527,2.5878900098425195,['Đọc khó nghe']
110622_A1202630039#15096#9005549838016242,110622/A1202630039#15096#9005549838016242.wav,CON ĐIÊN DỊCH SANG TIẾNG HÀN,CON ĐIÊN DỊCH SANG TIẾNG HÀN,110622,1.1377282234251975,3.273702596794399,['Tạp âm']
110622_A1202355136#15079#9005548404793612,110622/A1202355136#15079#9005548404793612.wav,MAI CA,MAI CA,110622,2.5292273622047245,3.2146887303149603,['Đọc khó nghe']
110622_A1202355136#15079#9005548541134904,110622/A1202355136#15079#9005548541134904.wav,AI KÊU GÌ ĐÂU DẠ,AI KÊU GÌ ĐÂU DẠ,110622,2.2802850877192973,3.112379385964912,['Audio trống']
110622_A1118988204#15075#9005549790418518,110622/A1118988204#15075#9005549790418518.wav,TẮT NHẠC,TẮT NHẠC,110622,2.166886528028933,2.8203294529837253,['Audio trống']
110622_A1202510301#15070#9005550038982404,110622/A1202510301#15070#9005550038982404.wav,MỞ BÀI HÁT EM KHÔNG SAI CHÚNG TA SAI,MỞ BÀI HÁT EM KHÔNG SAI CHÚNG TA SAI,110622,1.118464285714286,3.624071428571429,['Tạp âm']
110622_A1202510301#15070#9005548962730067,110622/A1202510301#15070#9005548962730067.wav,MỞ BÀI HÁT ,MỞ BÀI HÁT ,110622,1.3851326056654971,5.2447607080836605,['Đọc khó nghe']
110622_A1202510301#15070#9005548962770043,110622/A1202510301#15070#9005548962770043.wav,MỞ BÀI HÁT ,MỞ BÀI HÁT ,110622,1.1696346334586465,2.038510573308271,['Đọc khó nghe']
110622_A1202353413#15065#9005548803206459,110622/A1202353413#15065#9005548803206459.wav,GỌI LẠI ĐI,GỌI LẠI ĐI,110622,2.1691436893203893,2.7941276699029123,['Audio trống']
